'FLUSH_APN_DATE','402881d12a2257f3012a41201b8700da','APN时间走势','/mantoeye/data_trend/apn_distribute_trend.jsp?1=1',3,'\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09 \x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','FLUSH_APN_DATE'
'FLUSH_WAP_DATE','402881d12a2257f3012a41201b8700da','应用协议时间走势','/mantoeye/data_trend/wap_trend.jsp?1=1',4,'\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09 \x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','FLUSH_WAP_DATE'
'FLUSH_TCP_DATE','402881d12a2257f3012a41201b8700da','传输协议时间走势','/mantoeye/data_trend/tcp_trend.jsp?1=1',5,'\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09 \x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','FLUSH_TCP_DATE'
'FLUSH_COUNTRY_DATE','402881d12a2257f3012a41201b8700da','用户归属时间走势','/mantoeye/data_trend/userBelong_distribute_trend.jsp?1=1',6,'\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09 \x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','FLUSH_COUNTRY_DATE'
'GROUP_APNSPACE_DATE','402881d12a2257f3012a41289c1a0176','APN空间时间走势','/mantoeye/data_trend/group_apn_area.jsp?1=1',2,'\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09 \x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','GROUP_APNSPACE_DATE'
'GROUP_APN_DATE','402881d12a2257f3012a41289c1a0176','APN分布时间走势','/mantoeye/data_trend/group_apn_trend.jsp?1=1',1,'\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09 \x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','GROUP_APN_DATE'
'GROUP_COUNTRY_DATE','402881d12a2257f3012a41289c1a0176','APN用户归属时间走势','/mantoeye/data_trend/group_apn_belong.jsp?1=1',3,'\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09 \x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','GROUP_COUNTRY_DATE'
'BIG_FLUSH_TREND','BUSINUSS_BIG_FLUSH','时段大流量用户','/mantoeye/valueset/big_flash_display1.jsp?1=1',2,'\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09 \x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','BIG_FLUSH_TREND'
'MMS_PORT_MANA','BASE_MMS_MANA','端口管理','/mantoeye/mms/sp_port_manager.jsp?1=1',8,'\x09\x09\x09\x09\x09\x09\x09\x09 \x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','MMS_PORT_MANA'
'402881d12a2257f3012a41201b8700da','BASE_BUSINUSS_MANA','全网业务走势','#',2,'\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','TOTAL_TREND'
'402881d12a2257f3012a41289c1a0176','BASE_BUSINUSS_MANA','集团业务走势','#',4,'\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','FLUSH_APN_TREND'
'SYSTEM_EVENT_LOG_MANA','BASE_SYSTEM_MANA','事件日志','/sysdata/eventlogs/index.jsp?1=1',6,'\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09 \x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','SYSTEM_EVENT_LOG_MANA'
'EVENT_LOG_BTN_ADD','SYSTEM_EVENT_LOG_MANA','[按钮]添加日志','#',1,'','0',2,'1','EVENT_LOG_BTN_ADD'
'EVENT_LOG_BTN_EDIT','SYSTEM_EVENT_LOG_MANA','[按钮]编辑日志','#',1,'','0',2,'1','EVENT_LOG_BTN_EDIT'
'EVENT_LOG_BTN_DEL','SYSTEM_EVENT_LOG_MANA','[按钮]删除日志','#',1,'','0',2,'1','EVENT_LOG_BTN_DEL'
'402881d12b57be3d012b5b41ff860039','BIG_FLUSH_TREND','[按钮]加入黑名单','#',2,'\x09\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',2,'0','BIG_FLUSH_TREND_ADD_BLACK_2'
'GAO_JING_ANALYZE_INDEX','GAO_JING_JIAN_KONG_INDEX','流量识别率告警','distinguishRatioAlarm_pieQuery.do?1=1',1,'\x09\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','GAO_JING_ANALYZE_INDEX'
'GAO_JING_JIAN_KONG_INDEX','BASE','告警监控','#',7,'\x09\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','GAO_JING_JIAN_KONG_INDEX'
'402881d12c3e1ea1012c3e3b4326000c','GAO_JING_JIAN_KONG_INDEX','数据库实时告警','monitoringDB_init.do?1=1',2,'\x09\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','DB_MONITING_GAOJING'
'402881d12c967306012c96793af10008','BASE_SYSTEM_MANA','首页公告栏信息','/sysdata/note/index_note.jsp?1=1',6,'\x09\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','INDEX_NOTE_INFO'
'ff80808130f415720130f41ed93a0004','BASE','大运保障','#',7,'','0',1,'1','BAOZHANG'
'ff80808130f415720130f4250153009f','ff80808130f415720130f41ed93a0004','重要客户','/mantoeye/sports/important_customer.jsp?1=1',1,'','0',1,'1','IMPORTANT_CUSTOMER'
'ff80808130f4806e0130f4936b160005','ff80808130f415720130f4250153009f','[按钮]导入','#',0,'','0',2,'1','IMPORTANT_CUSTOMER_BTN_IMPORT'
'ff80808131037800013103dd2caf0006','ff80808130f415720130f41ed93a0004','业务排名','/mantoeye/sports/topbusiness.jsp?1=1',3,'','0',1,'1','TOP_BUSINESS'
'ff808081311d676a01311d76a13e0004','ff80808130f415720130f41ed93a0004','集团客户','/mantoeye/sports/Customer.jsp?1=1',2,'','0',1,'1','GROUP_CUSTOMER'
'ff8080813122791a01312285fb070004','ff80808130f415720130f41ed93a0004','无线业务','/mantoeye/sports/WirelessBusiness.jsp?1=1',4,'','0',1,'1','WIRELESS_BUSINESS'
'ff8080813122c3ba013122c728e90004','ff808081311d676a01311d76a13e0004','[按钮]号码导入','#',0,'','0',2,'1','GROUP_CUSTOMER_BTN_IMPORT_NUMBER'
'IMPORTANT_CUSTOMER_NUMBER','ff80808130f415720130f41ed93a0004','重要客户号码','/mantoeye/sports/customer_number/customer_number_index.jsp?1=1',5,'\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09 \x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'0','IMPORTANT_CUSTOMER_NUMBER'
'CUSTOMER_NUMBER_BTN_ADD','IMPORTANT_CUSTOMER_NUMBER','[按钮]添加','#',0,'','0',2,'1','IMPORTANT_CUSTOMER_NUMBER_BTN_ADD'
'CUSTOMER_NUMBER_BTN_EDIT','IMPORTANT_CUSTOMER_NUMBER','[按钮]编辑','#',1,'','0',2,'1','IMPORTANT_CUSTOMER_NUMBER_BTN_EDIT'
'CUSTOMER_NUMBER_BTN_DEL','IMPORTANT_CUSTOMER_NUMBER','[按钮]删除','#',2,'','0',2,'1','IMPORTANT_CUSTOMER_NUMBER_BTN_DEL'
'GROUP_CUSTOMER_NUMBER','ff80808130f415720130f41ed93a0004','集团客户号码','/sports/aggregateNum/aggregatenum-index.jsp?1=1',5,'','0',1,'0','GROUP_CUSTOMER_NUMBER'
'GROUP_CUSTOMER_NUMBER_BTN_ADD','GROUP_CUSTOMER_NUMBER','[按钮]添加','#',0,'','0',2,'1','GROUP_CUSTOMER_NUMBER_BTN_ADD'
'GROUP_CUSTOMER_NUMBER_BTN_EDIT','GROUP_CUSTOMER_NUMBER','[按钮]编辑','#',1,'','0',2,'1','GROUP_CUSTOMER_NUMBER_BTN_EDIT'
'GROUP_CUSTOMER_NUMBER_BTN_DEL','GROUP_CUSTOMER_NUMBER','[按钮]删除','#',2,'','0',2,'1','GROUP_CUSTOMER_NUMBER_BTN_DEL'
'AREA_MAP_CELL','ff80808130f415720130f41ed93a0004','保障区域','/mantoeye/sports/area_map_cell/area_map_cell_index.jsp?1=1',7,'','0',1,'0','AREA_MAP_CELL'
'AREA_MAP_CELL_BTN_ADD','AREA_MAP_CELL','[按钮]更新保障区域','#',0,'','0',2,'1','AREA_MAP_CELL_BTN_ADD'
'AREAS_BUSINESS_MANA','BASE_BUSINUSS_MANA','区域客户分析','#',7,,'0',1,'1','AREAS_BUSINESS_MANA'
'AREAS_BUSINESS_TREND','AREAS_BUSINESS_MANA','区域客户时间走势','/mantoeye/data_trend/areas_business_trend.jsp?1=1',1,,'0',1,'1','AREAS_BUSINESS_TREND'
'AREAS_MAP_CELL','AREAS_BUSINESS_MANA','自定义小区集','/mantoeye/data_analyse/areas_map_cell.jsp?1=1',3,'','0',1,'0','AREAS_MAP_CELL'
'AREAS_MAP_CELL_BTN_ADD','AREAS_MAP_CELL','[按钮]更新小区集','#',0,'','0',2,'1','AREAS_MAP_CELL_BTN_ADD'
'AREAS_BUSINESS','AREAS_BUSINESS_MANA','区域客户业务分析','/mantoeye/data_analyse/areas_business.jsp?1=1',0,,'0',1,'1','AREAS_BUSINESS'
'POPULATION_CONFIGURE','BASE_RULE_MANA','常驻人口配置','/mantoeye/business_rules/population_configure/population_configure.jsp?1=1',7,'','0',1,'1','POPULATIONCONFIGURE'
'POPULATION_CONFIGURE_BTN_ADD','POPULATION_CONFIGURE','[按钮]添加','#',0,'','0',2,'1','POPULATION_CONFIGURE_BTN_ADD'
'POPULATION_CONFIGURE_BTN_EDIT','POPULATION_CONFIGURE','[按钮]编辑','#',1,'','0',2,'1','POPULATION_CONFIGURE_BTN_EDIT'
'POPULATION_CONFIGURE_BTN_DEL','POPULATION_CONFIGURE','[按钮]删除','#',2,'','0',2,'1','POPULATION_CONFIGURE_BTN_DEL'
'DATA_OUTPUT','BUSINUSS_DATA_CATCH','自定义数据输出','/mantoeye/data_catch/data_output_index.jsp?1=1',5,'','0',1,'1','DATA_OUTPUT'
'DATA_OUTPUT_BTN_ADD','DATA_OUTPUT','[按钮]添加','#',0,'','0',2,'1','DATA_OUTPUT_BTN_ADD'
'DATA_OUTPUT_BTN_EDIT','DATA_OUTPUT','[按钮]编辑','#',1,'','0',2,'1','DATA_OUTPUT_BTN_EDIT'
'DATA_OUTPUT_BTN_DEL','DATA_OUTPUT','[按钮]删除','#',2,'','0',2,'1','DATA_OUTPUT_BTN_DEL'
'DATA_OUTPUT_BTN_PAUSE','DATA_OUTPUT','[按钮]停止','#',3,'','0',2,'1','DATA_OUTPUT_BTN_PAUSE'
'OWN_BUSINESS_MANA','BASE_BUSINUSS_MANA','重点业务分析','#',8,'','0',1,'1','OWN_BUSINESS_MANA'
'OWN_BUSINESS_CONFIGURE','OWN_BUSINESS_MANA','重点业务配置','/mantoeye/data_analyse/own_business/own_business_configure.jsp?1=1',0,'','0',1,'1','OWN_BUSINESS_CONFIGURE'
'OWN_BUSINESS_ANLYSE','OWN_BUSINESS_MANA','重点业务分析','/mantoeye/data_analyse/own_business/own_business_anlyse.jsp?1=1',0,'','0',1,'1','OWN_BUSINESS_ANLYSE'
'TERMINAL_CONFIGURE','BASE_TERMINAL_MANA','终端配置','/mantoeye/terminalmanager/terminal_configure_index.jsp?1=1',4,'','0',1,'1','TERMINAL_CONFIGURE'
'TERMINAL_CONFIGURE_BTN_ADD','TERMINAL_CONFIGURE','[按钮]添加','#',0,'','0',2,'1','TERMINAL_CONFIGURE_BTN_ADD'
'TERMINAL_CONFIGURE_BTN_EDIT','TERMINAL_CONFIGURE','[按钮]编辑','#',1,'','0',2,'1','TERMINAL_CONFIGURE_BTN_EDIT'
'TERMINAL_CONFIGURE_BTN_DEL','TERMINAL_CONFIGURE','[按钮]删除','#',2,'','0',2,'1','TERMINAL_CONFIGURE_BTN_DEL'
'BASE_BIS_HEALTH_MANA','BASE','业务健康度','#',6,'\x09\x09\x09\x09\x09\x09\x09\x09 \x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','BASE_BIS_HEALTH_MANA'
'BIS_HEALTH','BIS_HEALTH_INDEX','业务健康度','/mantoeye/bis_health/bis_health_index.jsp?1=1',0,,'0',1,'1','BIS_HEALTH'
'BIS_HEALTH_BTN_ADD','BIS_HEALTH','[按钮]添加','#',0,'','0',2,'1','BIS_HEALTH_BTN_ADD'
'BIS_HEALTH_BTN_EDIT','BIS_HEALTH','[按钮]编辑','#',1,'','0',2,'1','BIS_HEALTH_BTN_EDIT'
'BIS_HEALTH_BTN_DEL','BIS_HEALTH','[按钮]删除','#',2,'','0',2,'1','BIS_HEALTH_BTN_DEL'
'BIS_HEALTH_BTN_START','BIS_HEALTH','[按钮]开始任务','#',3,'','0',2,'1','BIS_HEALTH_BTN_START'
'BIS_HEALTH_BTN_STOP','BIS_HEALTH','[按钮]停止任务','#',4,'','0',2,'1','BIS_HEALTH_BTN_STOP'
'TERMINAL_UPGRADE','BASE_TERMINAL_MANA','终端升级','/mantoeye/terminal/terminalupgrade.jsp?1=1',5,'','0',1,'1','TERMINAL_UPGRADE'
'TERMINAL_SYSANALYSE','BASE_TERMINAL_MANA','智能终端系统分析','/mantoeye/terminal/terminalsystem.jsp?1=1',6,'\x09\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'0','TERMINAL_SYSANALYSE'
'TERMINAL_CAMERATRACK','BASE_BUSINUSS_MANA','通用拍照跟踪','/mantoeye/terminal/Cameratrack.jsp?1=1',8,'\x09\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','TERMINAL_CAMERATRACK'
'OWN_BUSINESS_TASK','OWN_BUSINESS_MANA','重点业务任务定制','/mantoeye/data_analyse/own_business/own_business_task.jsp?1=1',2,,'0',1,'0','OWN_BUSINESS_TASK'
'OWN_BUSINESS_TASK_BTN_ADD','OWN_BUSINESS_TASK','[按钮]添加','#',0,'','0',2,'1','OWN_BUSINESS_TASK_BTN_ADD'
'OWN_BUSINESS_TASK_BTN_EDIT','OWN_BUSINESS_TASK','[按钮]编辑','#',1,'','0',2,'1','OWN_BUSINESS_TASK_BTN_EDIT'
'OWN_BUSINESS_TASK_BTN_DEL','OWN_BUSINESS_TASK','[按钮]删除','#',2,'','0',2,'1','OWN_BUSINESS_TASK_BTN_DEL'
'TERMINAL_AREA_ANLYSE','BASE_TERMINAL_MANA','终端区域分析','/mantoeye/terminal/terminal_area_anlyse.jsp?1=1',5,' ','0',1,'1','TERMINAL_AREA_ANLYSE'
'TERMINAL_TYPE_ANLYSE','BASE_TERMINAL_MANA','终端类型分析','/mantoeye/terminal/terminal_type_anlyse.jsp?1=1',6,' ','0',1,'1','TERMINAL_TYPE_ANLYSE'
'TERMINAL_UPGRADETASK','BASE_TERMINAL_MANA','终端升级任务定制','/mantoeye/terminal/terminalupgrade_Task.jsp?1=1',11,,'0',1,'0','TERMINAL_UPGRADETASK'
'TERMINAL_UPGRADETASK_BTN_ADD','TERMINAL_UPGRADETASK','[按钮]添加','#',0,' ','0',2,'1','TERMINAL_UPGRADETASK_BTN_ADD'
'TERMINAL_UPGRADETASK_BTN_EDIT','TERMINAL_UPGRADETASK','[按钮]编辑','#',1,' ','0',2,'1','TERMINAL_UPGRADETASK_BTN_EDIT'
'TERMINAL_UPGRADETASK_BTN_DEL','TERMINAL_UPGRADETASK','[按钮]删除','#',2,' ','0',2,'1','TERMINAL_UPGRADETASK_BTN_DEL'
'TERMINAL_UPGRADETASK_BTN_PAUSE','TERMINAL_UPGRADETASK','[按钮]停止','#',3,' ','0',2,'1','TERMINAL_UPGRADETASK_BTN_PAUSE'
'TERMINAL_FLUSHLEVEL','BASE_BUSINUSS_MANA','流量分层','/mantoeye/terminal/FlushLevel.jsp?1=1',7,,'0',1,'1','TERMINAL_FLUSHLEVEL'
'FLUSHGRADE','BASE_TERMINAL_MANA','配置流量档次','/mantoeye/terminal/FlushGrade.jsp?1=1',5,' ','0',1,'0','FLUSHGRADE'
'FLUSHGRADE_BTN_ADD','FLUSHGRADE','[按钮]添加','#',0,' ','0',2,'1','FLUSHGRADE_BTN_ADD'
'FLUSHGRADE_BTN_DEL','FLUSHGRADE','[按钮]删除','#',2,' ','0',2,'1','FLUSHGRADE_BTN_DEL'
'BIS_HEALTH_INDEX','BASE_BIS_HEALTH_MANA','业务健康度','#',1,' ','0',1,'1','BIS_HEALTH_INDEX'
'DIMEN_MANAGER','BASE_RULE_MANA','维度管理','/sysdata/dimenManage/dimenManage_index.jsp?1=1',7,' ','0',1,'1','DIMEN_MANAGER'
'FLUSH_BUSI_DIST_V2','BUSINUSS_FLUSH','新业务分布','/mantoeye/data_analyse/business_distribute_v2.jsp?1=1',3,'\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09 \x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','FLUSH_BUSI_DIST_V2'
'FLUSH_SPACE_DIST_V2','BUSINUSS_FLUSH','新空间分布','/mantoeye/data_analyse/space_distribute_v2.jsp?1=1',1,'\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09 \x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','FLUSH_SPACE_DIST_V2'
'FLUSH_CON_DIST','BUSINUSS_FLUSH','新内容分布','/mantoeye/data_analyse/context_distribute.jsp?1=1',3,'\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09\x09 \x0D\x0A\x09\x09\x09\x09\x09\x09\x09\x0D\x0A\x09\x09\x09\x09\x09\x09\x09','0',1,'1','FLUSH_CON_DIST'
